class,image_path
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00015_00000.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00052_00019.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00015_00014.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_14318_1577672003.0360146.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15545_1577672004.1161625.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/377.png
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/411.png
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_14445_1577672003.1417327.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00009_00024.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00026_00012.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00018_00003.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00018_00017.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00026_00006.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/388.png
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00037_00021.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_14012_1577672002.761749.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_14215_1577672002.9532373.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00037_00009.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00009_00018.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_14465_1577672003.160681.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00061_00023.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15687_1577672004.2398312.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_14249_1577672002.97817.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_14416_1577672003.118794.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00051_00011.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00016_00008.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00028_00019.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15379_1577672003.969555.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00051_00005.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15193_1577672003.7905586.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00040_00022.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/149.png
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00007_00013.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00039_00002.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/161.png
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/607.png
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00028_00025.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15360_1577672003.9516017.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00016_00020.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_14909_1577672003.5529115.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/613.png
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15391_1577672003.980523.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00039_00016.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/175.png
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00007_00007.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00034_00001.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00025_00026.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15547_1577672004.117159.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00034_00015.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_14543_1577672003.2330093.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_14932_1577672003.571864.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15613_1577672004.1700182.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_14628_1577672003.3028238.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00062_00003.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00062_00017.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15782_1577672004.319618.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15462_1577672004.0443535.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_14073_1577672002.8126125.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00034_00029.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_14571_1577672003.2559483.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00059_00021.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00020_00029.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15174_1577672003.7765954.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15868_1577672004.387437.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15716_1577672004.2637737.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00048_00006.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00048_00012.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15458_1577672004.0413628.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00067_00024.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00020_00015.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_14963_1577672003.5967944.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15214_1577672003.8144934.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15345_1577672003.9396343.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00031_00026.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00059_00009.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00020_00001.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00067_00018.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00013_00007.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_14855_1577672003.508031.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00002_00020.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00013_00013.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00054_00022.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_14437_1577672003.1347628.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00045_00005.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15251_1577672003.86092.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00045_00011.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00002_00008.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15069_1577672003.693817.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15454_1577672004.0373724.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00064_00004.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15141_1577672003.7506647.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00064_00010.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00023_00009.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15163_1577672003.7676206.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/559.png
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00023_00021.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/571.png
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/217.png
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00032_00006.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_14666_1577672003.3357482.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00032_00012.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_14975_1577672003.6077654.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/203.png
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/565.png
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15311_1577672003.910783.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00001_00014.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_14254_1577672002.9811625.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15551_1577672004.1211474.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00001_00000.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00046_00019.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00010_00027.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15128_1577672003.7406936.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15849_1577672004.372476.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15382_1577672003.9725454.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00057_00016.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15337_1577672003.9316554.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_14536_1577672003.2270272.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_14440_1577672003.1377428.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00001_00028.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00046_00025.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00057_00002.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00046_00024.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_14105_1577672002.8455348.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00057_00003.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15839_1577672004.3644967.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_14332_1577672003.0469873.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15732_1577672004.2777297.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00057_00017.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15328_1577672003.9246812.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00001_00029.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15053_1577672003.6798546.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15377_1577672003.9675612.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00001_00001.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00046_00018.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00010_00026.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15710_1577672004.2587798.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_14707_1577672003.3696434.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00001_00015.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/202.png
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00032_00013.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_15759_1577672004.299671.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/38_14581_1577672003.263926.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/564.png
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/570.png
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00023_00020.jpg
turnright,/Users/bristi/Desktop/Projects/Split Federated Learning/Traffic Data/turnright/00032_00007.jpg
